         y,     x_in,    y_in,          x_corr,           y_corr
28500, 10000, 28500, 10396.5, 28598.9
28510, 10000, 28510, 10396.2, 28608.7
28520, 10000, 28520, 10395.8, 28618.4
28530, 10000, 28530, 10395.5, 28628.2
28540, 10000, 28540, 10395.1, 28638
28550, 10000, 28550, 10394.8, 28647.7
28560, 10000, 28560, 10394.4, 28657.5
28570, 10000, 28570, 10394.1, 28667.3
28580, 10000, 28580, 10393.7, 28677
28590, 10000, 28590, 10393.4, 28686.8
28600, 10000, 28600, 10393, 28696.6
28610, 10000, 28610, 10392.7, 28706.3
28620, 10000, 28620, 10392.3, 28716.1
28630, 10000, 28630, 10392, 28725.9
28640, 10000, 28640, 10391.6, 28735.6
28650, 10000, 28650, 10391.3, 28745.4
28660, 10000, 28660, 10390.9, 28755.2
28670, 10000, 28670, 10390.6, 28764.9
28680, 10000, 28680, 10390.2, 28774.7
28690, 10000, 28690, 10389.9, 28784.5
28700, 10000, 28700, 10389.5, 28794.3
28710, 10000, 28710, 10389.2, 28804
28720, 10000, 28720, 10388.8, 28813.8
28730, 10000, 28730, 10388.5, 28823.6
28740, 10000, 28740, 10388.1, 28833.3
28750, 10000, 28750, 10387.8, 28843.1
28760, 10000, 28760, 10387.4, 28852.9
28770, 10000, 28770, 10387.1, 28862.6
28780, 10000, 28780, 10386.7, 28872.4
28790, 10000, 28790, 10386.4, 28882.2
28800, 10000, 28800, 10386, 28891.9
28810, 10000, 28810, 10385.7, 28901.7
28820, 10000, 28820, 10385.3, 28911.5
28830, 10000, 28830, 10385, 28921.2
28840, 10000, 28840, 10384.6, 28931
28850, 10000, 28850, 10384.3, 28940.8
28860, 10000, 28860, 10383.9, 28950.5
28870, 10000, 28870, 10383.6, 28960.3
28880, 10000, 28880, 10383.2, 28970.1
28890, 10000, 28890, 10382.9, 28979.9
28900, 10000, 28900, 10382.5, 28989.6
28910, 10000, 28910, 10382.2, 28999.4
28920, 10000, 28920, 10381.8, 29009.2
28930, 10000, 28930, 10381.5, 29018.9
28940, 10000, 28940, 10381.2, 29028.7
28950, 10000, 28950, 10380.8, 29038.5
28960, 10000, 28960, 10380.5, 29048.2
28970, 10000, 28970, 10380.1, 29058
28980, 10000, 28980, 10379.8, 29067.8
28990, 10000, 28990, 10379.4, 29077.5
29000, 10000, 29000, 10379.1, 29087.3
29010, 10000, 29010, 10378.7, 29097.1
29020, 10000, 29020, 10378.4, 29106.8
29030, 10000, 29030, 10378, 29116.6
29040, 10000, 29040, 10377.7, 29126.4
29050, 10000, 29050, 10377.3, 29136.1
29060, 10000, 29060, 10377, 29145.9
29070, 10000, 29070, 10376.6, 29155.7
29080, 10000, 29080, 10376.3, 29165.4
29090, 10000, 29090, 10375.9, 29175.2
29100, 10000, 29100, 10375.6, 29185
29110, 10000, 29110, 10375.2, 29194.8
29120, 10000, 29120, 10374.9, 29204.5
29130, 10000, 29130, 10374.5, 29214.3
29140, 10000, 29140, 10374.2, 29224.1
29150, 10000, 29150, 10373.8, 29233.8
29160, 10000, 29160, 10373.5, 29243.6
29170, 10000, 29170, 10373.1, 29253.4
29180, 10000, 29180, 10372.8, 29263.1
29190, 10000, 29190, 10372.4, 29272.9
29200, 10000, 29200, 10372.1, 29282.7
29210, 10000, 29210, 10371.7, 29292.4
29220, 10000, 29220, 10371.4, 29302.2
29230, 10000, 29230, 10371, 29312
29240, 10000, 29240, 10370.7, 29321.7
29250, 10000, 29250, 10370.3, 29331.5
29260, 10000, 29260, 10370, 29341.3
29270, 10000, 29270, 10369.6, 29351
29280, 10000, 29280, 10369.3, 29360.8
29290, 10000, 29290, 10368.9, 29370.6
29300, 10000, 29300, 10368.6, 29380.3
29310, 10000, 29310, 10368.2, 29390.1
29320, 10000, 29320, 10367.9, 29399.9
29330, 10000, 29330, 10367.5, 29409.7
29340, 10000, 29340, 10367.2, 29419.4
29350, 10000, 29350, 10366.8, 29429.2
29360, 10000, 29360, 10366.5, 29439
29370, 10000, 29370, 10366.1, 29448.7
29380, 10000, 29380, 10365.8, 29458.5
29390, 10000, 29390, 10365.4, 29468.3
29400, 10000, 29400, 10365.1, 29478
29410, 10000, 29410, 10364.7, 29487.8
29420, 10000, 29420, 10364.4, 29497.6
29430, 10000, 29430, 10364, 29507.3
29440, 10000, 29440, 10363.7, 29517.1
29450, 10000, 29450, 10363.3, 29526.9
29460, 10000, 29460, 10363, 29536.6
29470, 10000, 29470, 10362.6, 29546.4
29480, 10000, 29480, 10362.3, 29556.2
29490, 10000, 29490, 10361.9, 29565.9
29500, 10000, 29500, 10361.6, 29575.7
29510, 10000, 29510, 10361.2, 29585.5
29520, 10000, 29520, 10360.9, 29595.3
29530, 10000, 29530, 10360.5, 29605
29540, 10000, 29540, 10360.2, 29614.8
29550, 10000, 29550, 10359.8, 29624.6
29560, 10000, 29560, 10359.5, 29634.3
29570, 10000, 29570, 10359.1, 29644.1
29580, 10000, 29580, 10358.8, 29653.9
29590, 10000, 29590, 10358.4, 29663.6
29600, 10000, 29600, 10358.1, 29673.4
29610, 10000, 29610, 10357.7, 29683.2
29620, 10000, 29620, 10357.4, 29692.9
29630, 10000, 29630, 10357, 29702.7
29640, 10000, 29640, 10356.7, 29712.5
29650, 10000, 29650, 10356.3, 29722.2
29660, 10000, 29660, 10356, 29732
29670, 10000, 29670, 10355.6, 29741.8
29680, 10000, 29680, 10355.3, 29751.5
29690, 10000, 29690, 10354.9, 29761.3
29700, 10000, 29700, 10354.6, 29771.1
29710, 10000, 29710, 10354.2, 29780.8
29720, 10000, 29720, 10353.9, 29790.6
29730, 10000, 29730, 10353.5, 29800.4
29740, 10000, 29740, 10353.2, 29810.2
29750, 10000, 29750, 10352.8, 29819.9
29760, 10000, 29760, 10352.5, 29829.7
29770, 10000, 29770, 10352.1, 29839.5
29780, 10000, 29780, 10351.8, 29849.2
29790, 10000, 29790, 10351.4, 29859
29800, 10000, 29800, 10351.1, 29868.8
29810, 10000, 29810, 10350.7, 29878.5
29820, 10000, 29820, 10350.4, 29888.3
29830, 10000, 29830, 10350, 29898.1
29840, 10000, 29840, 10349.7, 29907.8
29850, 10000, 29850, 10349.3, 29917.6
29860, 10000, 29860, 10349, 29927.4
29870, 10000, 29870, 10348.6, 29937.1
29880, 10000, 29880, 10348.3, 29946.9
29890, 10000, 29890, 10347.9, 29956.7
29900, 10000, 29900, 10347.6, 29966.4
29910, 10000, 29910, 10347.2, 29976.2
29920, 10000, 29920, 10346.9, 29986
29930, 10000, 29930, 10346.5, 29995.7
29940, 10000, 29940, 10346.2, 30005.5
29950, 10000, 29950, 10345.8, 30015.3
29960, 10000, 29960, 10345.5, 30025.1
29970, 10000, 29970, 10345.1, 30034.8
29980, 10000, 29980, 10344.8, 30044.6
29990, 10000, 29990, 10344.4, 30054.4
30000, 10000, 30000, 10344.1, 30064.1
30010, 10000, 30010, 10343.7, 30073.9
30020, 10000, 30020, 10343.4, 30083.7
30030, 10000, 30030, 10343, 30093.4
30040, 10000, 30040, 10342.7, 30103.2
30050, 10000, 30050, 10342.3, 30113
30060, 10000, 30060, 10342, 30122.7
30070, 10000, 30070, 10341.6, 30132.5
30080, 10000, 30080, 10341.3, 30142.3
30090, 10000, 30090, 10340.9, 30152
30100, 10000, 30100, 10340.6, 30161.8
30110, 10000, 30110, 10340.2, 30171.6
30120, 10000, 30120, 10339.9, 30181.3
30130, 10000, 30130, 10339.5, 30191.1
30140, 10000, 30140, 10339.2, 30200.9
30150, 10000, 30150, 10338.8, 30210.7
30160, 10000, 30160, 10338.5, 30220.4
30170, 10000, 30170, 10338.1, 30230.2
30180, 10000, 30180, 10337.8, 30240
30190, 10000, 30190, 10337.5, 30249.7
30200, 10000, 30200, 10337.1, 30259.5
30210, 10000, 30210, 10336.8, 30269.3
30220, 10000, 30220, 10336.4, 30279
30230, 10000, 30230, 10336.1, 30288.8
30240, 10000, 30240, 10335.7, 30298.6
30250, 10000, 30250, 10335.4, 30308.3
30260, 10000, 30260, 10335, 30318.1
30270, 10000, 30270, 10334.7, 30327.9
30280, 10000, 30280, 10334.3, 30337.6
30290, 10000, 30290, 10334, 30347.4
30300, 10000, 30300, 10333.6, 30357.2
30310, 10000, 30310, 10333.3, 30366.9
30320, 10000, 30320, 10332.9, 30376.7
30330, 10000, 30330, 10332.6, 30386.5
30340, 10000, 30340, 10332.2, 30396.2
30350, 10000, 30350, 10331.9, 30406
30360, 10000, 30360, 10331.5, 30415.8
30370, 10000, 30370, 10331.2, 30425.6
30380, 10000, 30380, 10330.8, 30435.3
30390, 10000, 30390, 10330.5, 30445.1
30400, 10000, 30400, 10330.1, 30454.9
30410, 10000, 30410, 10329.8, 30464.6
30420, 10000, 30420, 10329.4, 30474.4
30430, 10000, 30430, 10329.1, 30484.2
30440, 10000, 30440, 10328.7, 30493.9
30450, 10000, 30450, 10328.4, 30503.7
30460, 10000, 30460, 10328, 30513.5
30470, 10000, 30470, 10327.7, 30523.2
30480, 10000, 30480, 10327.3, 30533
30490, 10000, 30490, 10327, 30542.8
30500, 10000, 30500, 10326.6, 30552.5
30510, 10000, 30510, 10326.3, 30562.3
30520, 10000, 30520, 10325.9, 30572.1
30530, 10000, 30530, 10325.6, 30581.8
30540, 10000, 30540, 10325.2, 30591.6
30550, 10000, 30550, 10324.9, 30601.4
30560, 10000, 30560, 10324.5, 30611.1
30570, 10000, 30570, 10324.2, 30620.9
30580, 10000, 30580, 10323.8, 30630.7
30590, 10000, 30590, 10323.5, 30640.5
30600, 10000, 30600, 10323.1, 30650.2
30610, 10000, 30610, 10322.8, 30660
30620, 10000, 30620, 10322.4, 30669.8
30630, 10000, 30630, 10322.1, 30679.5
30640, 10000, 30640, 10321.7, 30689.3
30650, 10000, 30650, 10321.4, 30699.1
30660, 10000, 30660, 10321, 30708.8
30670, 10000, 30670, 10320.7, 30718.6
30680, 10000, 30680, 10320.3, 30728.4
30690, 10000, 30690, 10320, 30738.1
30700, 10000, 30700, 10319.6, 30747.9
30710, 10000, 30710, 10319.3, 30757.7
30720, 10000, 30720, 10318.9, 30767.4
30730, 10000, 30730, 10318.6, 30777.2
30740, 10000, 30740, 10318.2, 30787
30750, 10000, 30750, 10317.9, 30796.7
30760, 10000, 30760, 10317.5, 30806.5
30770, 10000, 30770, 10317.2, 30816.3
30780, 10000, 30780, 10316.8, 30826
30790, 10000, 30790, 10316.5, 30835.8
30800, 10000, 30800, 10316.1, 30845.6
30810, 10000, 30810, 10315.8, 30855.4
30820, 10000, 30820, 10315.4, 30865.1
30830, 10000, 30830, 10315.1, 30874.9
30840, 10000, 30840, 10314.7, 30884.7
30850, 10000, 30850, 10314.4, 30894.4
30860, 10000, 30860, 10314, 30904.2
30870, 10000, 30870, 10313.7, 30914
30880, 10000, 30880, 10313.3, 30923.7
30890, 10000, 30890, 10313, 30933.5
30900, 10000, 30900, 10312.6, 30943.3
30910, 10000, 30910, 10312.3, 30953
30920, 10000, 30920, 10311.9, 30962.8
30930, 10000, 30930, 10311.6, 30972.6
30940, 10000, 30940, 10311.2, 30982.3
30950, 10000, 30950, 10310.9, 30992.1
30960, 10000, 30960, 10310.5, 31001.9
30970, 10000, 30970, 10310.2, 31011.6
30980, 10000, 30980, 10309.8, 31021.4
30990, 10000, 30990, 10309.5, 31031.2
31000, 10000, 31000, 10309.1, 31041
31010, 10000, 31010, 10308.8, 31050.7
31020, 10000, 31020, 10308.4, 31060.5
31030, 10000, 31030, 10308.1, 31070.3
31040, 10000, 31040, 10307.7, 31080
31050, 10000, 31050, 10307.4, 31089.8
31060, 10000, 31060, 10307, 31099.6
31070, 10000, 31070, 10306.7, 31109.3
31080, 10000, 31080, 10306.3, 31119.1
31090, 10000, 31090, 10306, 31128.9
31100, 10000, 31100, 10305.6, 31138.6
31110, 10000, 31110, 10305.3, 31148.4
31120, 10000, 31120, 10304.9, 31158.2
31130, 10000, 31130, 10304.6, 31167.9
31140, 10000, 31140, 10304.2, 31177.7
31150, 10000, 31150, 10303.9, 31187.5
31160, 10000, 31160, 10303.5, 31197.2
31170, 10000, 31170, 10303.2, 31207
31180, 10000, 31180, 10302.8, 31216.8
31190, 10000, 31190, 10302.5, 31226.5
31200, 10000, 31200, 10302.1, 31236.3
31210, 10000, 31210, 10301.8, 31246.1
31220, 10000, 31220, 10301.4, 31255.9
31230, 10000, 31230, 10301.1, 31265.6
31240, 10000, 31240, 10300.7, 31275.4
31250, 10000, 31250, 10300.4, 31285.2
31260, 10000, 31260, 10300, 31294.9
31270, 10000, 31270, 10299.7, 31304.7
31280, 10000, 31280, 10299.3, 31314.5
31290, 10000, 31290, 10299, 31324.2
31300, 10000, 31300, 10298.6, 31334
31310, 10000, 31310, 10298.3, 31343.8
31320, 10000, 31320, 10297.9, 31353.5
31330, 10000, 31330, 10297.6, 31363.3
31340, 10000, 31340, 10297.2, 31373.1
31350, 10000, 31350, 10296.9, 31382.8
31360, 10000, 31360, 10296.5, 31392.6
31370, 10000, 31370, 10296.2, 31402.4
31380, 10000, 31380, 10295.8, 31412.1
31390, 10000, 31390, 10295.5, 31421.9
31400, 10000, 31400, 10295.1, 31431.7
31410, 10000, 31410, 10294.8, 31441.4
31420, 10000, 31420, 10294.5, 31451.2
31430, 10000, 31430, 10294.1, 31461
31440, 10000, 31440, 10293.8, 31470.8
31450, 10000, 31450, 10293.4, 31480.5
31460, 10000, 31460, 10293.1, 31490.3
31470, 10000, 31470, 10292.7, 31500.1
31480, 10000, 31480, 10292.4, 31509.8
31490, 10000, 31490, 10292, 31519.6
31500, 10000, 31500, 10291.7, 31529.4
31510, 10000, 31510, 10291.3, 31539.1
31520, 10000, 31520, 10291, 31548.9
31530, 10000, 31530, 10290.6, 31558.7
31540, 10000, 31540, 10290.3, 31568.4
31550, 10000, 31550, 10289.9, 31578.2
31560, 10000, 31560, 10289.6, 31588
31570, 10000, 31570, 10289.2, 31597.7
31580, 10000, 31580, 10288.9, 31607.5
31590, 10000, 31590, 10288.5, 31617.3
31600, 10000, 31600, 10288.2, 31627
31610, 10000, 31610, 10287.8, 31636.8
31620, 10000, 31620, 10287.5, 31646.6
31630, 10000, 31630, 10287.1, 31656.4
31640, 10000, 31640, 10286.8, 31666.1
31650, 10000, 31650, 10286.4, 31675.9
31660, 10000, 31660, 10286.1, 31685.7
31670, 10000, 31670, 10285.7, 31695.4
31680, 10000, 31680, 10285.4, 31705.2
31690, 10000, 31690, 10285, 31715
31700, 10000, 31700, 10284.7, 31724.7
31710, 10000, 31710, 10284.3, 31734.5
31720, 10000, 31720, 10284, 31744.3
31730, 10000, 31730, 10283.6, 31754
31740, 10000, 31740, 10283.3, 31763.8
31750, 10000, 31750, 10282.9, 31773.6
31760, 10000, 31760, 10282.6, 31783.3
31770, 10000, 31770, 10282.2, 31793.1
31780, 10000, 31780, 10281.9, 31802.9
31790, 10000, 31790, 10281.5, 31812.6
31800, 10000, 31800, 10281.2, 31822.4
31810, 10000, 31810, 10280.8, 31832.2
31820, 10000, 31820, 10280.5, 31841.9
31830, 10000, 31830, 10280.1, 31851.7
31840, 10000, 31840, 10279.8, 31861.5
31850, 10000, 31850, 10279.4, 31871.3
31860, 10000, 31860, 10279.1, 31881
31870, 10000, 31870, 10278.7, 31890.8
31880, 10000, 31880, 10278.4, 31900.6
31890, 10000, 31890, 10278, 31910.3
31900, 10000, 31900, 10277.7, 31920.1
31910, 10000, 31910, 10277.3, 31929.9
31920, 10000, 31920, 10277, 31939.6
31930, 10000, 31930, 10276.6, 31949.4
31940, 10000, 31940, 10276.3, 31959.2
31950, 10000, 31950, 10275.9, 31968.9
31960, 10000, 31960, 10275.6, 31978.7
31970, 10000, 31970, 10275.2, 31988.5
31980, 10000, 31980, 10274.9, 31998.2
31990, 10000, 31990, 10274.5, 32008
32000, 10000, 32000, 10274.2, 32017.8
32010, 10000, 32010, 10273.8, 32027.5
32020, 10000, 32020, 10273.5, 32037.3
32030, 10000, 32030, 10273.1, 32047.1
32040, 10000, 32040, 10272.8, 32056.8
32050, 10000, 32050, 10272.4, 32066.6
32060, 10000, 32060, 10272.1, 32076.4
32070, 10000, 32070, 10271.7, 32086.2
32080, 10000, 32080, 10271.4, 32095.9
32090, 10000, 32090, 10271, 32105.7
32100, 10000, 32100, 10270.7, 32115.5
32110, 10000, 32110, 10270.3, 32125.2
32120, 10000, 32120, 10270, 32135
32130, 10000, 32130, 10269.6, 32144.8
32140, 10000, 32140, 10269.3, 32154.5
32150, 10000, 32150, 10268.9, 32164.3
32160, 10000, 32160, 10268.6, 32174.1
32170, 10000, 32170, 10268.2, 32183.8
32180, 10000, 32180, 10267.9, 32193.6
32190, 10000, 32190, 10267.5, 32203.4
32200, 10000, 32200, 10267.2, 32213.1
32210, 10000, 32210, 10266.8, 32222.9
32220, 10000, 32220, 10266.5, 32232.7
32230, 10000, 32230, 10266.1, 32242.4
32240, 10000, 32240, 10265.8, 32252.2
32250, 10000, 32250, 10265.4, 32262
32260, 10000, 32260, 10265.1, 32271.7
32270, 10000, 32270, 10264.7, 32281.5
32280, 10000, 32280, 10264.4, 32291.3
32290, 10000, 32290, 10264, 32301.1
32300, 10000, 32300, 10263.7, 32310.8
32310, 10000, 32310, 10263.3, 32320.6
32320, 10000, 32320, 10263, 32330.4
32330, 10000, 32330, 10262.6, 32340.1
32340, 10000, 32340, 10262.3, 32349.9
32350, 10000, 32350, 10261.9, 32359.7
32360, 10000, 32360, 10261.6, 32369.4
32370, 10000, 32370, 10261.2, 32379.2
32380, 10000, 32380, 10260.9, 32389
32390, 10000, 32390, 10260.5, 32398.7
32400, 10000, 32400, 10260.2, 32408.5
32410, 10000, 32410, 10259.8, 32418.3
32420, 10000, 32420, 10259.5, 32428
32430, 10000, 32430, 10259.1, 32437.8
32440, 10000, 32440, 10258.8, 32447.6
32450, 10000, 32450, 10258.4, 32457.3
32460, 10000, 32460, 10258.1, 32467.1
32470, 10000, 32470, 10257.7, 32476.9
32480, 10000, 32480, 10257.4, 32486.7
32490, 10000, 32490, 10257, 32496.4
32500, 10000, 32500, 10256.7, 32506.2
32510, 10000, 32510, 10256.3, 32516
32520, 10000, 32520, 10256, 32525.7
32530, 10000, 32530, 10255.6, 32535.5
32540, 10000, 32540, 10255.3, 32545.3
32550, 10000, 32550, 10254.9, 32555
32560, 10000, 32560, 10254.6, 32564.8
32570, 10000, 32570, 10254.2, 32574.6
32580, 10000, 32580, 10253.9, 32584.3
32590, 10000, 32590, 10253.5, 32594.1
32600, 10000, 32600, 10253.2, 32603.9
32610, 10000, 32610, 10252.8, 32613.6
32620, 10000, 32620, 10252.5, 32623.4
32630, 10000, 32630, 10252.1, 32633.2
32640, 10000, 32640, 10251.8, 32642.9
32650, 10000, 32650, 10251.5, 32652.7
32660, 10000, 32660, 10251.1, 32662.5
32670, 10000, 32670, 10250.8, 32672.2
32680, 10000, 32680, 10250.4, 32682
32690, 10000, 32690, 10250.1, 32691.8
32700, 10000, 32700, 10249.7, 32701.6
32710, 10000, 32710, 10249.4, 32711.3
32720, 10000, 32720, 10249, 32721.1
32730, 10000, 32730, 10248.7, 32730.9
32740, 10000, 32740, 10248.3, 32740.6
32750, 10000, 32750, 10248, 32750.4
32760, 10000, 32760, 10247.6, 32760.2
32770, 10000, 32770, 10247.3, 32769.9
32780, 10000, 32780, 10246.9, 32779.7
32790, 10000, 32790, 10246.6, 32789.5
32800, 10000, 32800, 10246.2, 32799.2
32810, 10000, 32810, 10245.9, 32809
32820, 10000, 32820, 10245.5, 32818.8
32830, 10000, 32830, 10245.2, 32828.5
32840, 10000, 32840, 10244.8, 32838.3
32850, 10000, 32850, 10244.5, 32848.1
32860, 10000, 32860, 10244.1, 32857.8
32870, 10000, 32870, 10243.8, 32867.6
32880, 10000, 32880, 10243.4, 32877.4
32890, 10000, 32890, 10243.1, 32887.1
32900, 10000, 32900, 10242.7, 32896.9
32910, 10000, 32910, 10242.4, 32906.7
32920, 10000, 32920, 10242, 32916.5
32930, 10000, 32930, 10241.7, 32926.2
32940, 10000, 32940, 10241.3, 32936
32950, 10000, 32950, 10241, 32945.8
32960, 10000, 32960, 10240.6, 32955.5
32970, 10000, 32970, 10240.3, 32965.3
32980, 10000, 32980, 10239.9, 32975.1
32990, 10000, 32990, 10239.6, 32984.8
33000, 10000, 33000, 10239.2, 32994.6
33010, 10000, 33010, 10238.9, 33004.4
33020, 10000, 33020, 10238.5, 33014.1
33030, 10000, 33030, 10238.2, 33023.9
33040, 10000, 33040, 10237.8, 33033.7
33050, 10000, 33050, 10237.5, 33043.4
33060, 10000, 33060, 10237.1, 33053.2
33070, 10000, 33070, 10236.8, 33063
33080, 10000, 33080, 10236.4, 33072.7
33090, 10000, 33090, 10236.1, 33082.5
33100, 10000, 33100, 10235.7, 33092.3
33110, 10000, 33110, 10235.4, 33102.1
33120, 10000, 33120, 10235, 33111.8
33130, 10000, 33130, 10234.7, 33121.6
33140, 10000, 33140, 10234.3, 33131.4
33150, 10000, 33150, 10234, 33141.1
33160, 10000, 33160, 10233.6, 33150.9
33170, 10000, 33170, 10233.3, 33160.7
33180, 10000, 33180, 10232.9, 33170.4
33190, 10000, 33190, 10232.6, 33180.2
33200, 10000, 33200, 10232.2, 33190
33210, 10000, 33210, 10231.9, 33199.7
33220, 10000, 33220, 10231.5, 33209.5
33230, 10000, 33230, 10231.2, 33219.3
33240, 10000, 33240, 10230.8, 33229
33250, 10000, 33250, 10230.5, 33238.8
33260, 10000, 33260, 10230.1, 33248.6
33270, 10000, 33270, 10229.8, 33258.3
33280, 10000, 33280, 10229.4, 33268.1
33290, 10000, 33290, 10229.1, 33277.9
33300, 10000, 33300, 10228.7, 33287.6
33310, 10000, 33310, 10228.4, 33297.4
33320, 10000, 33320, 10228, 33307.2
33330, 10000, 33330, 10227.7, 33317
33340, 10000, 33340, 10227.3, 33326.7
33350, 10000, 33350, 10227, 33336.5
33360, 10000, 33360, 10226.6, 33346.3
33370, 10000, 33370, 10226.3, 33356
33380, 10000, 33380, 10225.9, 33365.8
33390, 10000, 33390, 10225.6, 33375.6
33400, 10000, 33400, 10225.2, 33385.3
33410, 10000, 33410, 10224.9, 33395.1
33420, 10000, 33420, 10224.5, 33404.9
33430, 10000, 33430, 10224.2, 33414.6
33440, 10000, 33440, 10223.8, 33424.4
33450, 10000, 33450, 10223.5, 33434.2
33460, 10000, 33460, 10223.1, 33443.9
33470, 10000, 33470, 10222.8, 33453.7
33480, 10000, 33480, 10222.4, 33463.5
33490, 10000, 33490, 10222.1, 33473.2
33500, 10000, 33500, 10221.7, 33483
33510, 10000, 33510, 10221.4, 33492.8
33520, 10000, 33520, 10221, 33502.5
33530, 10000, 33530, 10220.7, 33512.3
33540, 10000, 33540, 10220.3, 33522.1
33550, 10000, 33550, 10220, 33531.9
33560, 10000, 33560, 10219.6, 33541.6
33570, 10000, 33570, 10219.3, 33551.4
33580, 10000, 33580, 10218.9, 33561.2
33590, 10000, 33590, 10218.6, 33570.9
33600, 10000, 33600, 10218.2, 33580.7
33610, 10000, 33610, 10217.9, 33590.5
33620, 10000, 33620, 10217.5, 33600.2
33630, 10000, 33630, 10217.2, 33610
33640, 10000, 33640, 10216.8, 33619.8
33650, 10000, 33650, 10216.5, 33629.5
33660, 10000, 33660, 10216.1, 33639.3
33670, 10000, 33670, 10215.8, 33649.1
33680, 10000, 33680, 10215.4, 33658.8
33690, 10000, 33690, 10215.1, 33668.6
33700, 10000, 33700, 10214.7, 33678.4
33710, 10000, 33710, 10214.4, 33688.1
33720, 10000, 33720, 10214, 33697.9
33730, 10000, 33730, 10213.7, 33707.7
33740, 10000, 33740, 10213.3, 33717.5
33750, 10000, 33750, 10213, 33727.2
33760, 10000, 33760, 10212.6, 33737
33770, 10000, 33770, 10212.3, 33746.8
33780, 10000, 33780, 10211.9, 33756.5
33790, 10000, 33790, 10211.6, 33766.3
33800, 10000, 33800, 10211.2, 33776.1
33810, 10000, 33810, 10210.9, 33785.8
33820, 10000, 33820, 10210.5, 33795.6
33830, 10000, 33830, 10210.2, 33805.4
33840, 10000, 33840, 10209.8, 33815.1
33850, 10000, 33850, 10209.5, 33824.9
33860, 10000, 33860, 10209.1, 33834.7
33870, 10000, 33870, 10208.8, 33844.4
33880, 10000, 33880, 10208.4, 33854.2
33890, 10000, 33890, 10208.1, 33864
33900, 10000, 33900, 10207.8, 33873.7
33910, 10000, 33910, 10207.4, 33883.5
33920, 10000, 33920, 10207.1, 33893.3
33930, 10000, 33930, 10206.7, 33903
33940, 10000, 33940, 10206.4, 33912.8
33950, 10000, 33950, 10206, 33922.6
33960, 10000, 33960, 10205.7, 33932.4
33970, 10000, 33970, 10205.3, 33942.1
33980, 10000, 33980, 10205, 33951.9
33990, 10000, 33990, 10204.6, 33961.7
34000, 10000, 34000, 10204.3, 33971.4
34010, 10000, 34010, 10203.9, 33981.2
34020, 10000, 34020, 10203.6, 33991
34030, 10000, 34030, 10203.2, 34000.7
34040, 10000, 34040, 10202.9, 34010.5
34050, 10000, 34050, 10202.5, 34020.3
34060, 10000, 34060, 10202.2, 34030
34070, 10000, 34070, 10201.8, 34039.8
34080, 10000, 34080, 10201.5, 34049.6
34090, 10000, 34090, 10201.1, 34059.3
34100, 10000, 34100, 10200.8, 34069.1
34110, 10000, 34110, 10200.4, 34078.9
34120, 10000, 34120, 10200.1, 34088.6
34130, 10000, 34130, 10199.7, 34098.4
34140, 10000, 34140, 10199.4, 34108.2
34150, 10000, 34150, 10199, 34117.9
34160, 10000, 34160, 10198.7, 34127.7
34170, 10000, 34170, 10198.3, 34137.5
34180, 10000, 34180, 10198, 34147.3
34190, 10000, 34190, 10197.6, 34157
34200, 10000, 34200, 10197.3, 34166.8
34210, 10000, 34210, 10196.9, 34176.6
34220, 10000, 34220, 10196.6, 34186.3
34230, 10000, 34230, 10196.2, 34196.1
34240, 10000, 34240, 10195.9, 34205.9
34250, 10000, 34250, 10195.5, 34215.6
34260, 10000, 34260, 10195.2, 34225.4
34270, 10000, 34270, 10194.8, 34235.2
34280, 10000, 34280, 10194.5, 34244.9
34290, 10000, 34290, 10194.1, 34254.7
34300, 10000, 34300, 10193.8, 34264.5
34310, 10000, 34310, 10193.4, 34274.2
34320, 10000, 34320, 10193.1, 34284
34330, 10000, 34330, 10192.7, 34293.8
34340, 10000, 34340, 10192.4, 34303.5
34350, 10000, 34350, 10192, 34313.3
34360, 10000, 34360, 10191.7, 34323.1
34370, 10000, 34370, 10191.3, 34332.8
34380, 10000, 34380, 10191, 34342.6
34390, 10000, 34390, 10190.6, 34352.4
34400, 10000, 34400, 10190.3, 34362.2
34410, 10000, 34410, 10189.9, 34371.9
34420, 10000, 34420, 10189.6, 34381.7
34430, 10000, 34430, 10189.2, 34391.5
34440, 10000, 34440, 10188.9, 34401.2
34450, 10000, 34450, 10188.5, 34411
34460, 10000, 34460, 10188.2, 34420.8
34470, 10000, 34470, 10187.8, 34430.5
34480, 10000, 34480, 10187.5, 34440.3
34490, 10000, 34490, 10187.1, 34450.1
34500, 10000, 34500, 10186.8, 34459.8
34510, 10000, 34510, 10186.4, 34469.6
34520, 10000, 34520, 10186.1, 34479.4
34530, 10000, 34530, 10185.7, 34489.1
34540, 10000, 34540, 10185.4, 34498.9
34550, 10000, 34550, 10185, 34508.7
34560, 10000, 34560, 10184.7, 34518.4
34570, 10000, 34570, 10184.3, 34528.2
34580, 10000, 34580, 10184, 34538
34590, 10000, 34590, 10183.6, 34547.8
34600, 10000, 34600, 10183.3, 34557.5
34610, 10000, 34610, 10182.9, 34567.3
34620, 10000, 34620, 10182.6, 34577.1
34630, 10000, 34630, 10182.2, 34586.8
34640, 10000, 34640, 10181.9, 34596.6
34650, 10000, 34650, 10181.5, 34606.4
34660, 10000, 34660, 10181.2, 34616.1
34670, 10000, 34670, 10180.8, 34625.9
